FNAME	FID
20161208104820541+-+01+-+1+-+2+-+299267+-+YEP0PTD160LF|00|A|101634300371|01+-+3+-++-+YEP0PTD160LF|00|A|101634300371|01.U01	1144
20161208110357188+-+01+-+1+-+1+-+299335+-+YEP0PTD160LF|00|A|101634300518|01+-+3+-++-+YEP0PTD160LF|00|A|101634300518|01.U01	1179
20161208103457420+-+01+-+1+-+2+-+299215+-+YEP0PTD160LF|00|A|101634300389|01+-+3+-++-+YEP0PTD160LF|00|A|101634300389|01.U01	1118
20161208111225114+-+01+-+1+-+2+-+299377+-+YEP0PTD160LF|00|A|101634300517|01+-+3+-++-+YEP0PTD160LF|00|A|101634300517|01.U01	1200
20161208110126872+-+01+-+1+-+2+-+299321+-+YEP0PTD160LF|00|A|101634300509|01+-+3+-++-+YEP0PTD160LF|00|A|101634300509|01.U01	1172
20161208104642387+-+01+-+1+-+2+-+299261+-+YEP0PTD160LF|00|A|101634300368|01+-+3+-++-+YEP0PTD160LF|00|A|101634300368|01.U01	1140
20161208101554888+-+01+-+1+-+2+-+299191+-+YEP0PTD160LF|00|A|101634300446|01+-+3+-++-+YEP0PTD160LF|00|A|101634300446|01.U01	1104
20161208104903216+-+01+-+1+-+2+-+299271+-+YEP0PTD160LF|00|A|101634300372|01+-+3+-++-+YEP0PTD160LF|00|A|101634300372|01.U01	1146
20161208110230893+-+01+-+1+-+1+-+299327+-+YEP0PTD160LF|00|A|101634300513|01+-+3+-++-+YEP0PTD160LF|00|A|101634300513|01.U01	1175
20161208104522650+-+01+-+1+-+2+-+299255+-+YEP0PTD160LF|00|A|101634300364|01+-+3+-++-+YEP0PTD160LF|00|A|101634300364|01.U01	1137
20161208105535155+-+01+-+1+-+1+-+299299+-+YEP0PTD160LF|00|A|101634300500|01+-+3+-++-+YEP0PTD160LF|00|A|101634300500|01.U01	1159
20161208101354751+-+01+-+1+-+1+-+299186+-+YEP0PTD160LF|00|A|101634300443|01+-+3+-++-+YEP0PTD160LF|00|A|101634300443|01.U01	1101
20161208104842317+-+01+-+1+-+1+-+299273+-+YEP0PTD160LF|00|A|101634300362|01+-+3+-++-+YEP0PTD160LF|00|A|101634300362|01.U01	1145
20161208110148601+-+01+-+1+-+1+-+299323+-+YEP0PTD160LF|00|A|101634300511|01+-+3+-++-+YEP0PTD160LF|00|A|101634300511|01.U01	1173
20161208105940837+-+01+-+1+-+1+-+299311+-+YEP0PTD160LF|00|A|101634300506|01+-+3+-++-+YEP0PTD160LF|00|A|101634300506|01.U01	1167
20161208110209249+-+01+-+1+-+2+-+299325+-+YEP0PTD160LF|00|A|101634300512|01+-+3+-++-+YEP0PTD160LF|00|A|101634300512|01.U01	1174
20161208105617762+-+01+-+1+-+1+-+299303+-+YEP0PTD160LF|00|A|101634300502|01+-+3+-++-+YEP0PTD160LF|00|A|101634300502|01.U01	1161
20161208110251640+-+01+-+1+-+2+-+299329+-+YEP0PTD160LF|00|A|101634300514|01+-+3+-++-+YEP0PTD160LF|00|A|101634300514|01.U01	1176
20161208101951081+-+01+-+1+-+2+-+299195+-+YEP0PTD160LF|00|A|101634300378|01+-+3+-++-+YEP0PTD160LF|00|A|101634300378|01.U01	1106
20161208105513433+-+01+-+1+-+2+-+299297+-+YEP0PTD160LF|00|A|101634300497|01+-+3+-++-+YEP0PTD160LF|00|A|101634300497|01.U01	1158
20161208103645096+-+01+-+1+-+1+-+299225+-+YEP0PTD160LF|00|A|101634300395|01+-+3+-++-+YEP0PTD160LF|00|A|101634300395|01.U01	1123
20161208105408959+-+01+-+1+-+1+-+299291+-+YEP0PTD160LF|00|A|101634300495|01+-+3+-++-+YEP0PTD160LF|00|A|101634300495|01.U01	1155
20161208101533559+-+01+-+1+-+1+-+299190+-+YEP0PTD160LF|00|A|101634300445|01+-+3+-++-+YEP0PTD160LF|00|A|101634300445|01.U01	1103
20161208102444114+-+01+-+1+-+1+-+299209+-+YEP0PTD160LF|00|A|101634300386|01+-+3+-++-+YEP0PTD160LF|00|A|101634300386|01.U01	1114
20161208112913250+-+01+-+1+-+1+-+299433+-+YEP0PTD160LF|00|A|101634300474|01+-+3+-++-+YEP0PTD160LF|00|A|101634300474|01.U01	1230
20161208112442914+-+01+-+1+-+2+-+299413+-+YEP0PTD160LF|00|A|101634300465|01+-+3+-++-+YEP0PTD160LF|00|A|101634300465|01.U01	1219
20161208112830623+-+01+-+1+-+1+-+299429+-+YEP0PTD160LF|00|A|101634300472|01+-+3+-++-+YEP0PTD160LF|00|A|101634300472|01.U01	1228
20161208112511896+-+01+-+1+-+2+-+299419+-+YEP0PTD160LF|00|A|101634300467|01+-+5+-++-+YEP0PTD160LF|00|A|101634300467|01.U01	1221
20161208112851414+-+01+-+1+-+2+-+299431+-+YEP0PTD160LF|00|A|101634300473|01+-+3+-++-+YEP0PTD160LF|00|A|101634300473|01.U01	1229
20161208112505765+-+01+-+1+-+1+-+299417+-+YEP0PTD160LF|00|A|101634300466|01+-+3+-++-+YEP0PTD160LF|00|A|101634300466|01.U01	1220
20161208113858335+-+01+-+1+-+2+-+299487+-+YEP0PTD160LF|00|A|101634300602|01+-+3+-++-+YEP0PTD160LF|00|A|101634300602|01.U01	1257
20161208113413461+-+01+-+1+-+1+-+299461+-+YEP0PTD160LF|00|A|101634300488|01+-+3+-++-+YEP0PTD160LF|00|A|101634300488|01.U01	1244
20161208114006098+-+01+-+1+-+1+-+299493+-+YEP0PTD160LF|00|A|101634300599|01+-+3+-++-+YEP0PTD160LF|00|A|101634300599|01.U01	1261
20161208113435592+-+01+-+1+-+2+-+299463+-+YEP0PTD160LF|00|A|101634300489|01+-+3+-++-+YEP0PTD160LF|00|A|101634300489|01.U01	1245
20161208113622545+-+01+-+1+-+1+-+299473+-+YEP0PTD160LF|00|A|101634300610|01+-+3+-++-+YEP0PTD160LF|00|A|101634300610|01.U01	1250
20161208112633831+-+01+-+1+-+2+-+299419+-+YEP0PTD160LF|00|A|101634300467|01+-+3+-++-+YEP0PTD160LF|00|A|101634300467|01.U01	1222
20161208115105032+-+01+-+1+-+2+-+299523+-+YEP0PTD160LF|00|A|101634300560|01+-+3+-++-+YEP0PTD160LF|00|A|101634300560|01.U01	1277
20161208111329824+-+01+-+1+-+1+-+299383+-+YEP0PTD160LF|00|A|101634300449|01+-+3+-++-+YEP0PTD160LF|00|A|101634300449|01.U01	1203
20161208111544109+-+01+-+1+-+2+-+299393+-+YEP0PTD160LF|00|A|101634300456|01+-+3+-++-+YEP0PTD160LF|00|A|101634300456|01.U01	1208
20161208115040588+-+01+-+1+-+1+-+299521+-+YEP0PTD160LF|00|A|101634300561|01+-+3+-++-+YEP0PTD160LF|00|A|101634300561|01.U01	1276
20161208113705236+-+01+-+1+-+1+-+299477+-+YEP0PTD160LF|00|A|101634300607|01+-+3+-++-+YEP0PTD160LF|00|A|101634300607|01.U01	1252
20161208113941059+-+01+-+1+-+2+-+299491+-+YEP0PTD160LF|00|A|101634300600|01+-+3+-++-+YEP0PTD160LF|00|A|101634300600|01.U01	1259
20161208113039546+-+01+-+1+-+1+-+299441+-+YEP0PTD160LF|00|A|101634300478|01+-+3+-++-+YEP0PTD160LF|00|A|101634300478|01.U01	1234
20161208113920170+-+01+-+1+-+1+-+299489+-+YEP0PTD160LF|00|A|101634300601|01+-+3+-++-+YEP0PTD160LF|00|A|101634300601|01.U01	1258
20161208114027018+-+01+-+1+-+2+-+299495+-+YEP0PTD160LF|00|A|101634300598|01+-+3+-++-+YEP0PTD160LF|00|A|101634300598|01.U01	1263
20161208113351874+-+01+-+1+-+2+-+299459+-+YEP0PTD160LF|00|A|101634300487|01+-+3+-++-+YEP0PTD160LF|00|A|101634300487|01.U01	1243
20161208111610903+-+01+-+1+-+2+-+299395+-+YEP0PTD160LF|00|A|101634300457|01+-+3+-++-+YEP0PTD160LF|00|A|101634300457|01.U01	1209
20161208111653586+-+01+-+1+-+2+-+299399+-+YEP0PTD160LF|00|A|101634300458|01+-+3+-++-+YEP0PTD160LF|00|A|101634300458|01.U01	1211
20161208111632719+-+01+-+1+-+1+-+299397+-+YEP0PTD160LF|00|A|101634300453|01+-+3+-++-+YEP0PTD160LF|00|A|101634300453|01.U01	1210
20161208111951094+-+01+-+1+-+1+-+299405+-+YEP0PTD160LF|00|A|101634300460|01+-+3+-++-+YEP0PTD160LF|00|A|101634300460|01.U01	1214
20161208111513490+-+01+-+1+-+1+-+299391+-+YEP0PTD160LF|00|A|101634300451|01+-+3+-++-+YEP0PTD160LF|00|A|101634300451|01.U01	1207
20161208113728458+-+01+-+1+-+2+-+299479+-+YEP0PTD160LF|00|A|101634300606|01+-+3+-++-+YEP0PTD160LF|00|A|101634300606|01.U01	1253
20161208114154312+-+01+-+1+-+2+-+299503+-+YEP0PTD160LF|00|A|101634300594|01+-+3+-++-+YEP0PTD160LF|00|A|101634300594|01.U01	1267
20161208114110951+-+01+-+1+-+2+-+299499+-+YEP0PTD160LF|00|A|101634300596|01+-+3+-++-+YEP0PTD160LF|00|A|101634300596|01.U01	1265
20161208112808907+-+01+-+1+-+2+-+299427+-+YEP0PTD160LF|00|A|101634300471|01+-+3+-++-+YEP0PTD160LF|00|A|101634300471|01.U01	1227
20161208112956824+-+01+-+1+-+1+-+299437+-+YEP0PTD160LF|00|A|101634300476|01+-+3+-++-+YEP0PTD160LF|00|A|101634300476|01.U01	1232
20161208113540087+-+01+-+1+-+1+-+299469+-+YEP0PTD160LF|00|A|101634300492|01+-+3+-++-+YEP0PTD160LF|00|A|101634300492|01.U01	1248
20161208112359362+-+01+-+1+-+2+-+299411+-+YEP0PTD160LF|00|A|101634300463|01+-+3+-++-+YEP0PTD160LF|00|A|101634300463|01.U01	1217
20161208113017744+-+01+-+1+-+2+-+299439+-+YEP0PTD160LF|00|A|101634300477|01+-+3+-++-+YEP0PTD160LF|00|A|101634300477|01.U01	1233
20161208111350735+-+01+-+1+-+2+-+299385+-+YEP0PTD160LF|00|A|101634300450|01+-+3+-++-+YEP0PTD160LF|00|A|101634300450|01.U01	1204
20161208113810916+-+01+-+1+-+2+-+299483+-+YEP0PTD160LF|00|A|101634300604|01+-+3+-++-+YEP0PTD160LF|00|A|101634300604|01.U01	1255
20161208113518278+-+01+-+1+-+2+-+299467+-+YEP0PTD160LF|00|A|101634300491|01+-+3+-++-+YEP0PTD160LF|00|A|101634300491|01.U01	1247
20161208114401840+-+01+-+1+-+2+-+299513+-+YEP0PTD160LF|00|A|101634300588|01+-+3+-++-+YEP0PTD160LF|00|A|101634300588|01.U01	1273
20161208112705438+-+01+-+1+-+1+-+299421+-+YEP0PTD160LF|00|A|101634300469|01+-+3+-++-+YEP0PTD160LF|00|A|101634300469|01.U01	1224
20161208111422093+-+01+-+1+-+2+-+299387+-+YEP0PTD160LF|00|A|101634300452|01+-+3+-++-+YEP0PTD160LF|00|A|101634300452|01.U01	1205
20161208113457380+-+01+-+1+-+1+-+299465+-+YEP0PTD160LF|00|A|101634300490|01+-+3+-++-+YEP0PTD160LF|00|A|101634300490|01.U01	1246
20161208112726290+-+01+-+1+-+2+-+299423+-+YEP0PTD160LF|00|A|101634300468|01+-+3+-++-+YEP0PTD160LF|00|A|101634300468|01.U01	1225
20161208112935136+-+01+-+1+-+2+-+299435+-+YEP0PTD160LF|00|A|101634300475|01+-+3+-++-+YEP0PTD160LF|00|A|101634300475|01.U01	1231
20161208113643468+-+01+-+1+-+2+-+299475+-+YEP0PTD160LF|00|A|101634300608|01+-+3+-++-+YEP0PTD160LF|00|A|101634300608|01.U01	1251
20161208114049970+-+01+-+1+-+1+-+299497+-+YEP0PTD160LF|00|A|101634300597|01+-+3+-++-+YEP0PTD160LF|00|A|101634300597|01.U01	1264
20161208112011913+-+01+-+1+-+2+-+299407+-+YEP0PTD160LF|00|A|101634300461|01+-+3+-++-+YEP0PTD160LF|00|A|101634300461|01.U01	1215
20161208113331050+-+01+-+1+-+1+-+299457+-+YEP0PTD160LF|00|A|101634300486|01+-+3+-++-+YEP0PTD160LF|00|A|101634300486|01.U01	1242
20161208114236892+-+01+-+1+-+2+-+299507+-+YEP0PTD160LF|00|A|101634300592|01+-+3+-++-+YEP0PTD160LF|00|A|101634300592|01.U01	1269
20161208114258550+-+01+-+1+-+1+-+299509+-+YEP0PTD160LF|00|A|101634300591|01+-+3+-++-+YEP0PTD160LF|00|A|101634300591|01.U01	1270
20161208113122135+-+01+-+1+-+1+-+299445+-+YEP0PTD160LF|00|A|101634300480|01+-+3+-++-+YEP0PTD160LF|00|A|101634300480|01.U01	1236
20161208111838336+-+01+-+1+-+1+-+299401+-+YEP0PTD160LF|00|A|101634300455|01+-+3+-++-+YEP0PTD160LF|00|A|101634300455|01.U01	1212
20161208114423551+-+01+-+1+-+1+-+299519+-+YEP0PTD160LF|00|A|101634300559|01+-+3+-++-+YEP0PTD160LF|00|A|101634300559|01.U01	1274
20161208113944656+-+01+-+1+-+1+-+299493+-+YEP0PTD160LF|00|A|101634300599|01+-+5+-++-+YEP0PTD160LF|00|A|101634300599|01.U01	1260
20161208113204707+-+01+-+1+-+1+-+299449+-+YEP0PTD160LF|00|A|101634300482|01+-+3+-++-+YEP0PTD160LF|00|A|101634300482|01.U01	1238
20161208111247293+-+01+-+1+-+1+-+299379+-+YEP0PTD160LF|00|A|101634300447|01+-+3+-++-+YEP0PTD160LF|00|A|101634300447|01.U01	1201
20161208111451972+-+01+-+1+-+2+-+299389+-+YEP0PTD160LF|00|A|101634300454|01+-+3+-++-+YEP0PTD160LF|00|A|101634300454|01.U01	1206
20161208113247336+-+01+-+1+-+1+-+299453+-+YEP0PTD160LF|00|A|101634300484|01+-+3+-++-+YEP0PTD160LF|00|A|101634300484|01.U01	1240
20161208112422024+-+01+-+1+-+1+-+299415+-+YEP0PTD160LF|00|A|101634300464|01+-+3+-++-+YEP0PTD160LF|00|A|101634300464|01.U01	1218
20161208113832694+-+01+-+1+-+1+-+299485+-+YEP0PTD160LF|00|A|101634300603|01+-+3+-++-+YEP0PTD160LF|00|A|101634300603|01.U01	1256
20161208112639412+-+01+-+1+-+1+-+299421+-+YEP0PTD160LF|00|A|101634300469|01+-+5+-++-+YEP0PTD160LF|00|A|101634300469|01.U01	1223
20161208114444438+-+01+-+1+-+2+-+299517+-+YEP0PTD160LF|00|A|101634300558|01+-+3+-++-+YEP0PTD160LF|00|A|101634300558|01.U01	1275
20161208113100526+-+01+-+1+-+2+-+299443+-+YEP0PTD160LF|00|A|101634300479|01+-+3+-++-+YEP0PTD160LF|00|A|101634300479|01.U01	1235
20161208114216038+-+01+-+1+-+1+-+299505+-+YEP0PTD160LF|00|A|101634300593|01+-+3+-++-+YEP0PTD160LF|00|A|101634300593|01.U01	1268
20161208112747968+-+01+-+1+-+1+-+299425+-+YEP0PTD160LF|00|A|101634300470|01+-+3+-++-+YEP0PTD160LF|00|A|101634300470|01.U01	1226
20161208113308170+-+01+-+1+-+2+-+299455+-+YEP0PTD160LF|00|A|101634300485|01+-+3+-++-+YEP0PTD160LF|00|A|101634300485|01.U01	1241
20161208113600794+-+01+-+1+-+2+-+299471+-+YEP0PTD160LF|00|A|101634300611|01+-+3+-++-+YEP0PTD160LF|00|A|101634300611|01.U01	1249
20161208111929603+-+01+-+1+-+2+-+299403+-+YEP0PTD160LF|00|A|101634300459|01+-+3+-++-+YEP0PTD160LF|00|A|101634300459|01.U01	1213
20161208114340993+-+01+-+1+-+1+-+299515+-+YEP0PTD160LF|00|A|101634300589|01+-+3+-++-+YEP0PTD160LF|00|A|101634300589|01.U01	1272
20161208114319433+-+01+-+1+-+2+-+299511+-+YEP0PTD160LF|00|A|101634300590|01+-+3+-++-+YEP0PTD160LF|00|A|101634300590|01.U01	1271
20161208112338495+-+01+-+1+-+1+-+299409+-+YEP0PTD160LF|00|A|101634300462|01+-+3+-++-+YEP0PTD160LF|00|A|101634300462|01.U01	1216
20161208113143031+-+01+-+1+-+2+-+299447+-+YEP0PTD160LF|00|A|101634300481|01+-+3+-++-+YEP0PTD160LF|00|A|101634300481|01.U01	1237
20161208114132624+-+01+-+1+-+1+-+299501+-+YEP0PTD160LF|00|A|101634300595|01+-+3+-++-+YEP0PTD160LF|00|A|101634300595|01.U01	1266
20161208111308202+-+01+-+1+-+2+-+299381+-+YEP0PTD160LF|00|A|101634300448|01+-+3+-++-+YEP0PTD160LF|00|A|101634300448|01.U01	1202
20161208113750010+-+01+-+1+-+1+-+299481+-+YEP0PTD160LF|00|A|101634300605|01+-+3+-++-+YEP0PTD160LF|00|A|101634300605|01.U01	1254
20161208114010958+-+01+-+1+-+2+-+299495+-+YEP0PTD160LF|00|A|101634300598|01+-+5+-++-+YEP0PTD160LF|00|A|101634300598|01.U01	1262
20161208113225681+-+01+-+1+-+2+-+299451+-+YEP0PTD160LF|00|A|101634300483|01+-+3+-++-+YEP0PTD160LF|00|A|101634300483|01.U01	1239
