CMS2-C3 2016/01/22 09:52:35 0 0 2
CMS2-C3 2016/01/22 09:52:36 0 1 1
CMS2-C3 2016/01/22 09:53:27 0 0 1
CMS2-C3 2016/01/22 09:53:28 0 1 2
CMS2-C3 2016/01/22 09:54:19 0 0 2
CMS2-C3 2016/01/22 09:54:23 0 1 1
CMS2-C3 2016/01/22 09:55:13 0 0 1
CMS2-C3 2016/01/22 09:55:15 0 1 2
CMS2-C3 2016/01/22 09:56:03 0 0 2
CMS2-C3 2016/01/22 09:56:05 0 1 1
CMS2-C3 2016/01/22 09:56:55 0 0 1
CMS2-C3 2016/01/22 09:56:56 0 1 2
CMS2-C3 2016/01/22 09:57:46 0 0 2
CMS2-C3 2016/01/22 09:57:47 0 1 1
CMS2-C3 2016/01/22 09:58:38 0 0 1
CMS2-C3 2016/01/22 10:02:33 0 1 2
CMS2-C3 2016/01/22 10:03:22 0 0 2
CMS2-C3 2016/01/22 10:03:22 0 1 1
CMS2-C3 2016/01/22 10:04:14 0 0 1
CMS2-C3 2016/01/22 10:04:15 0 1 2
CMS2-C3 2016/01/22 10:05:05 0 0 2
CMS2-C3 2016/01/22 10:05:09 0 1 1
CMS2-C3 2016/01/22 10:06:00 0 0 1
CMS2-C3 2016/01/22 10:06:00 0 1 2
CMS2-C3 2016/01/22 10:06:49 0 0 2
CMS2-C3 2016/01/22 10:08:04 0 1 1
CMS2-C3 2016/01/22 10:08:54 0 0 1
CMS2-C3 2016/01/22 10:08:55 0 1 2
CMS2-C3 2016/01/22 10:09:44 0 0 2
CMS2-C3 2016/01/22 10:09:45 0 1 1
CMS2-C3 2016/01/22 10:10:36 0 0 1
CMS2-C3 2016/01/22 10:10:37 0 1 2
CMS2-C3 2016/01/22 10:11:26 0 0 2
CMS2-C3 2016/01/22 10:11:27 0 1 1
CMS2-C3 2016/01/22 10:12:18 0 0 1
CMS2-C3 2016/01/22 10:12:19 0 1 2
CMS2-C3 2016/01/22 10:13:08 0 0 2
CMS2-C3 2016/01/22 10:13:09 0 1 1
CMS2-C3 2016/01/22 10:15:33 0 0 1
CMS2-C3 2016/01/22 10:15:36 0 1 2
CMS2-C3 2016/01/22 10:16:25 0 0 2
CMS2-C3 2016/01/22 10:16:25 0 1 1
CMS2-C3 2016/01/22 10:17:17 0 1 2
CMS2-C3 2016/01/22 10:17:25 0 0 1
CMS2-C3 2016/01/22 10:18:07 0 0 2
CMS2-C3 2016/01/22 10:18:08 0 1 1
CMS2-C3 2016/01/22 10:18:58 0 0 1
CMS2-C3 2016/01/22 10:19:00 0 1 2
CMS2-C3 2016/01/22 10:19:48 0 0 2
CMS2-C3 2016/01/22 10:19:49 0 1 1
CMS2-C3 2016/01/22 10:20:46 0 1 2
CMS2-C3 2016/01/22 10:21:35 0 1 1
CMS2-C3 2016/01/22 10:22:27 0 1 2
CMS2-C3 2016/01/22 10:39:42 0 0 1
CMS2-C3 2016/01/22 10:40:45 0 0 1
CMS2-C3 2016/01/22 10:40:51 0 1 1
CMS2-C3 2016/01/22 10:41:42 0 0 2
CMS2-C3 2016/01/22 10:41:49 0 1 1
CMS2-C3 2016/01/22 10:42:35 0 0 1
CMS2-C3 2016/01/22 10:42:47 0 1 2
CMS2-C3 2016/01/22 10:43:31 0 0 2
CMS2-C3 2016/01/22 10:43:42 0 1 1
CMS2-C3 2016/01/22 10:44:25 0 0 1
CMS2-C3 2016/01/22 10:44:39 0 1 2
CMS2-C3 2016/01/22 10:45:31 0 0 2
CMS2-C3 2016/01/22 10:45:31 0 1 1
CMS2-C3 2016/01/22 10:46:26 0 0 1
CMS2-C3 2016/01/22 10:46:35 0 1 2
CMS2-C3 2016/01/22 10:47:22 0 0 2
CMS2-C3 2016/01/22 10:47:28 0 1 1
CMS2-C3 2016/01/22 10:48:16 0 0 1
CMS2-C3 2016/01/22 10:48:26 0 1 2
CMS2-C3 2016/01/22 10:49:11 0 0 2
CMS2-C3 2016/01/22 10:49:19 0 1 1
CMS2-C3 2016/01/22 10:50:05 0 0 1
CMS2-C3 2016/01/22 10:50:16 0 1 2
CMS2-C3 2016/01/22 10:51:01 0 0 2
CMS2-C3 2016/01/22 10:51:08 0 1 1
CMS2-C3 2016/01/22 10:51:55 0 0 1
CMS2-C3 2016/01/22 10:52:05 0 1 2
CMS2-C3 2016/01/22 10:52:58 0 1 1
CMS2-C3 2016/01/22 10:53:02 0 0 2
CMS2-C3 2016/01/22 10:53:56 0 0 1
CMS2-C3 2016/01/22 10:54:05 0 1 2
CMS2-C3 2016/01/22 10:54:51 0 0 2
CMS2-C3 2016/01/22 10:54:57 0 1 1
CMS2-C3 2016/01/22 10:55:46 0 0 1
CMS2-C3 2016/01/22 10:55:55 0 1 2
CMS2-C3 2016/01/22 10:56:42 0 0 2
CMS2-C3 2016/01/22 10:56:56 0 1 1
CMS2-C3 2016/01/22 10:57:47 0 1 2
CMS2-C3 2016/01/22 13:40:22 0 0 1
CMS2-C3 2016/01/22 13:40:42 0 1 1
CMS2-C3 2016/01/22 13:41:03 0 0 2
CMS2-C3 2016/01/22 13:41:22 0 1 2
CMS2-C3 2016/01/22 13:41:46 0 0 3
